song_id,primary_artist,community_id,degree
7a53HqqArd4b9NF4XAmlbI,Ava Max,0,14
0LMwmV37RCmBO2so0szAFs,Ava Max,0,14
18asYwWugKjjsihZ0YvRxO,Ava Max,0,14
1KixkQVDUHggZMU9dUobgm,Ava Max,0,14
2Xnv3GntqbBH1juvUYSpHG,Ava Max,0,14
00E0Z2jrF7reoHps4zcbWQ,Ava Max,0,14
0bMbDctzMmTyK2j74j3nF3,Ava Max,0,14
4j5vH33ipS1ulVxbwtYkpm,Ava Max,0,14
5iyZwawawLjHYpX4MxUKVF,Ava Max,0,14
6WDG2ybdV3SBXV0lwBGu4D,Ava Max,0,14
1svpo8ORIHy4BdgicdyUjx,Ava Max,0,14
1Pmp486RrLRkaEkE3HFHXP,Ava Max,0,14
3wFM8TWbbkwPuB6TyqpVDv,Ava Max,0,14
0TxOB9JSgYXjPVR6uWAyfM,Ava Max,0,14
6SpVp6ttad3XJOsjKBZwaq,Ava Max,0,14
0mV43B6pJWRjcM5TmzNe6d,Ava Max,0,14
2wqxcctWptasX4VnP2sRvV,Ava Max,0,14
5FNS5Vj69AhRGJWjhrAd01,Ava Max,0,14
4QXww31EdLcenZiRqnTZeg,Ava Max,0,14
6mslYkzyL8uDfacJezJnof,Ava Max,0,14
1ItdTDx23yt7tIJOZv5iLQ,Ava Max,0,14
11OPriDpmUrTMTji52ta17,Ava Max,0,14
471HeGJPKw07MObixON0Um,Ava Max,0,14
1QLZKzC2pjP4ySf4ALrNhm,Ava Max,0,14
7LbhIjYNfCguxjAw43Mkff,Ava Max,0,14
0AxhXARnISmbH5UqbqvtDP,Ava Max,0,14
5nnMouu2fOO6aKONyue343,Ava Max,0,14
6NNpXXkpPDZKxdavZbVhwJ,Ava Max,0,14
1pFuoLQ9iRbPv7a0LQvhEJ,Ava Max,0,14
4fVxlf4IxJNJl8OmPsQ2C1,Ava Max,0,14
0UW7mAWldtWsfVrlFWYYWh,Ava Max,0,14
7x74XLYJqptDCmY4y3FaVh,Ava Max,0,14
22iyqD0gyzWHy6oAvPVAWk,Ava Max,0,14
4qP9K48aEcG50hSgmIQVi3,Ava Max,0,14
3p866VcBbuggDPXJLuc9hr,Ava Max,0,14
4gPUnZW8IT1mmF9aj9NLF7,Ava Max,0,14
1iatZzgryaJh79PNFq2bi8,Ava Max,0,14
1knrvScmRb6ZCPPsBzDHcy,Ava Max,0,14
7GqKsFVvsP3SVNQmrmGZSG,Ava Max,0,14
6O11gHhPCFNEFkEZYf3ilw,Ava Max,0,14
1oD31XHWUmzpciJIA2p9Bi,Ava Max,0,14
2Gz6CxFe1GGiRRb8zFJHRv,Ava Max,0,14
752n2yiIZZdxNAMTXmrObn,Ava Max,0,14
3tcv4j4DQYDBaNoHTLYKV8,Ava Max,0,14
4wH7ZoqgETaACS9BlUkvuY,Lauren Spencer Smith,19,2
2eykhwXDu6k3DqvY0LBInw,Lauren Spencer Smith,19,2
5wqUqv9p6EAmtIvmG2nAVV,Lauren Spencer Smith,19,2
7ggnnK9KC8ZKhahPdnY0c3,Lauren Spencer Smith,19,2
2Kqw2ECnErSCU9bxPSVgGx,Lauren Spencer Smith,19,2
6Z165JvPnS8PYvGW8oLGLc,Lauren Spencer Smith,19,2
7vfCm8tEWV9lCpyY1nvJVB,Lauren Spencer Smith,19,2
7MGKgVoEHH6hvkJIW5PcpE,Lauren Spencer Smith,19,2
4mWSZ39aJGfEMMLTw3DnBg,Lauren Spencer Smith,19,2
2Obwg8XE4sWXLpJSDlxn1r,Lauren Spencer Smith,19,2
0zmhbBZjEEMxZLac83gLRQ,Lauren Spencer Smith,19,2
3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,19,2
79tOFjU8iFZn0pvsAfQ1DZ,Lauren Spencer Smith,19,2
7xjKDXj2wSG0mDb0HVmMHV,Lauren Spencer Smith,19,2
3gMqdmE56zR4DyW1K0eClV,Lauren Spencer Smith,19,2
23oYG6HAbahMQEtjk0M7GK,Lauren Spencer Smith,19,2
6q8L2GUvO1XBeaZBrVLQir,Lauren Spencer Smith,19,2
63jCeAYGLcRL21xm0jKlgn,Lauren Spencer Smith,19,2
3ebLBZtRjuIjNwFmJhDOTv,Lauren Spencer Smith,19,2
5pSNtVlNS9mWZRrCeV5oLI,Lauren Spencer Smith,19,2
3z9K9FHfBA6fgbYXakWGtu,Lauren Spencer Smith,19,2
2jvyZompuCZO8l32eDWCsj,Lauren Spencer Smith,19,2
6SP8ZuGGemr9yTHkC6M2al,Lauren Spencer Smith,19,2
3xRDYuwQsQtLDMHd447Qwb,Lauren Spencer Smith,19,2
3D7dZTtG4qwTKYhEC21ErG,Lauren Spencer Smith,19,2
55A9rHLS1q9Ntd7nrlhDZM,Lauren Spencer Smith,19,2
5fnIgq6KNKe39NBnPhFsIp,Lauren Spencer Smith,19,2
5rKMN0bKdqcGWo1iLvv30Y,Lauren Spencer Smith,19,2
5fT5VGOaMKOurY1ckmIXLo,Lauren Spencer Smith,19,2
03lqfxo9vgc79ESCsGwjZ0,Lauren Spencer Smith,19,2
0FUjkjbvteQ9NEzpZGIAUl,Lauren Spencer Smith,19,2
7Ke9BRKiZbvpWooUXgYPRC,Lauren Spencer Smith,19,2
6Q7Kv5rHmElI5aP5qGKkUo,Lauren Spencer Smith,19,2
3hTSUqyG6ntAYXjgYOjS16,Lauren Spencer Smith,19,2
7bbVReJQF5fSlsqAEU0uzV,Lauren Spencer Smith,19,2
1NavsPkKGuzW13iBtweeZs,Lauren Spencer Smith,19,2
550gTdhOQiH6MFw6VTIltk,Lauren Spencer Smith,19,2
4PyWXkXaZsgerhdo9utJPV,Lauren Spencer Smith,19,2
5E1A7q6QL34ex6B3MQa91s,Lauren Spencer Smith,19,2
1DzpiRxLJWf6WdUdo4vJnp,Lauren Spencer Smith,19,2
3XotXdjOe9ShR9LQNiHQgx,Lauren Spencer Smith,19,2
7L3EuehQH8rPfq3q25ZJam,Lauren Spencer Smith,19,2
6DSFjznmkAeLyHpbefll9t,Lauren Spencer Smith,19,2
7bNg3NY6b6YsfCE9N4ymwm,Lauren Spencer Smith,19,2
1qMMKY5TUIhCE5EF5zajaP,Lauren Spencer Smith,19,2
4JwpquybKrmydYvnkcKp8X,Lauren Spencer Smith,19,2
5Ln3XxOTYJ49U2Ku9oP9lP,Lauren Spencer Smith,19,2
2s6Jh6GmDhAOsSMII07fVs,PinkPantheress,11,11
2rrq3SGYxk90xLx5fMmPhZ,PinkPantheress,11,11
6AQbmUe0Qwf5PZnt4HmTXv,PinkPantheress,11,11
4fPjI40ElIwJQ4DJJxSCOe,PinkPantheress,11,11
5CCr8msaN3MhgqBoa9yWhH,PinkPantheress,11,11
26AmP3ukYC4Zs9lSGlh55I,PinkPantheress,11,11
3NanY0K4okhIQzL33U5Ad8,PinkPantheress,11,11
1Vrj9Vcbb0lOG94pQbYvzv,PinkPantheress,11,11
0QezBrYzFFT0f68zK6EvZI,PinkPantheress,11,11
0DwVfCYLrVXgvejYbWwZAd,PinkPantheress,11,11
3DrkYwyu8QqZQ05r2gGqHi,PinkPantheress,11,11
0z3YYobsavHguLTgqg5GC1,PinkPantheress,11,11
1YhNljrEyPYaYNgBNsWap5,PinkPantheress,11,11
3lLH0FlC2pYCeZEf05zKQn,PinkPantheress,11,11
1jLVSavLHTeEixX6CIxqQR,PinkPantheress,11,11
6SjxVgMjH3b3AI4wVviZfi,PinkPantheress,11,11
1ljtQrsf55VCwjqXjro7Po,PinkPantheress,11,11
3ZpqeV6u8cheGopIXQlHfH,PinkPantheress,11,11
3ozo6hdOQAJKY1KZExV6UJ,PinkPantheress,11,11
08g7wxW8iELmpxO0ppcwnI,PinkPantheress,11,11
78wZn0wdzhj3imUleYWd5M,PinkPantheress,11,11
67r7ZHxVxONN9ZQk05AQVL,PinkPantheress,11,11
5aX9ocVkS6HqK5orEbsOoe,PinkPantheress,11,11
0LsfA3w3zQh2fcN4XeHmSK,PinkPantheress,11,11
2bBh5UwbVLkA3WB44iXBye,PinkPantheress,11,11
4icnlpI5IbZcRO9mpixVVW,PinkPantheress,11,11
52qxHBgcQGVV2JrMwPhYJl,PinkPantheress,11,11
5rs8M4TwPZEOMXxw3XAo0n,PinkPantheress,11,11
5w9YU63asHqNFyWq3nCsSl,PinkPantheress,11,11
6OTKVgVpVaVjhRLYizPJKA,PinkPantheress,11,11
6htWGNhskc5f0Xke88Vn5z,PinkPantheress,11,11
0REGWAoURfSLQe5hQhlsKK,PinkPantheress,11,11
3tPH2C0umk9pjLBMmz0D9M,PinkPantheress,11,11
5hjhaH0vwtpftiLtF3veZp,PinkPantheress,11,11
6ZJqCviTotiIujl1rfcL53,PinkPantheress,11,11
5XmI1062gtk39XjFMRye0K,PinkPantheress,11,11
6MNSwUUjWSDUhuCZaTezAn,PinkPantheress,11,11
0TsZC9LJAvmopdV7Lp4zVZ,PinkPantheress,11,11
4bqDgEc3V9o0gle8mvgCgN,PinkPantheress,11,11
0LzidBf7cUsnZnG34OUPSF,PinkPantheress,11,11
3QUbaXCfksmF19lW32BQE0,PinkPantheress,11,11
6GUQrOnuCPTmWgCGRStO4R,PinkPantheress,11,11
4Ovbv1o91fNP8tYLJmboX1,PinkPantheress,11,11
0jcXC7CdTexy7FIe2W7QX9,PinkPantheress,11,11
4uUG5RXrOk84mYEfFvj3cK,Bebe Rexha,0,27
4e4fqjx0Izh4svvTef1z7e,Bebe Rexha,0,27
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,0,27
3YfGTvsTAWGC2lgoDOikUz,Bebe Rexha,0,27
0sftzYE0YgPHXrvJyUyGjB,Bebe Rexha,0,27
2jB9QaPJyVdz2Q0Va8rrnU,Bebe Rexha,0,27
7IOxauZfx5l18mYfX0GZm6,Bebe Rexha,0,27
4W7bfpXBXrH79dnWyJMkEX,Bebe Rexha,0,27
08APpCYHGsbJ2N9jhRgLQY,Bebe Rexha,0,27
5r0cOO77xkM5jjHk67Z2Lt,Bebe Rexha,0,27
6RHdHHlOAHwFaYS9LUwpYU,Bebe Rexha,0,27
14FmT2vkYihAs64ixAbk6t,Bebe Rexha,0,27
21KShmFSfzVOaYAJmMLbHG,Bebe Rexha,0,27
0HLhptvI8NozbOHRLNniFz,Bebe Rexha,0,27
1CZVSkJAmXYKnWrQOcfnLi,Bebe Rexha,0,27
12aCF5xMof5sLunrEy8SA7,Bebe Rexha,0,27
2MV9MRVSXNTIS3ny31cx9c,Bebe Rexha,0,27
7gLKUPLGMzPhw90Ara5ZEc,Bebe Rexha,0,27
1xGmP8HasLB2Vcp0iBHeXP,Bebe Rexha,0,27
0nuszfz2u3hjdCDaNhc4m2,Bebe Rexha,0,27
3hfPmifit8Rtc0zj9WYQlU,Bebe Rexha,0,27
5fKTWlpV4hT7ujXV45WbtN,Bebe Rexha,0,27
7rS4oy2qpJNULQAVgJQTun,Bebe Rexha,0,27
5iSv4l68RXz3I32hIVl8oV,Bebe Rexha,0,27
0DK6lGJisrNaLkiK6cjDaw,Bebe Rexha,0,27
1LLmT2hZ415NaAz1cmZCBM,Bebe Rexha,0,27
1ump437qGe1gqRkMHg266F,Bebe Rexha,0,27
2Vz1Kcs9Chj8SGb2UjPMxP,Bebe Rexha,0,27
2dMUJy0El3BcQUy9gP9gt0,Bebe Rexha,0,27
4NPJY8yFbu6YpgsgsKiEu1,Bebe Rexha,0,27
2qrbWN43itLlX3eSdKzXVL,Bebe Rexha,0,27
6NAeCHRuzqURCsUpYTQbjK,Bebe Rexha,0,27
6jm6543STio3hL0bHV2xZ8,Bebe Rexha,0,27
0xtu9tJlzxiPfHF82g6Xrp,Bebe Rexha,0,27
6hu3pDOnjlqRkwo75mxsFM,Bebe Rexha,0,27
0XbAySkD2xUPUudQ1a0kGc,Bebe Rexha,0,27
72zJrb5M7iv65yms7x6J7b,Bebe Rexha,0,27
1nil655gJpCzrbqiqC0NLX,Bebe Rexha,0,27
0L5dwOLG1xpw9oD5FcyQak,Bebe Rexha,0,27
1B3o1yfiEDSQ0G5L9TDbhp,Bebe Rexha,0,27
4jQxIH11pyibkpzS1xjlkw,Bebe Rexha,0,27
4KsCS8KYebw8i8CcQ4piRx,Bebe Rexha,0,27
6xRwb6TnpsRIDWPbwktEmD,Bebe Rexha,0,27
1Ic76JMsAbHdDscO9ooJm9,Bebe Rexha,0,27
271KNPrEo7heAZzXrPHOmE,Bebe Rexha,0,27
2HKWYj37hvdZ9xQNPW3GrD,Bebe Rexha,0,27
4Of27nwjXcl2Pgo5VhnLQ5,Bebe Rexha,0,27
4O6jCUU0Un55TZ9FfZWSJh,Bebe Rexha,0,27
2GxkC3PeOaUd1FBVHkAyOU,Bebe Rexha,0,27
5lF0pHbsJ0QqyIrLweHJPW,Ellie Goulding,16,9
16qhKHGz2mDlFrxvNLYeHW,Ellie Goulding,16,9
5Hp4xFihdOE2dmDzxWcBFb,Ellie Goulding,16,9
3X003bO0MMxXEsJJxidiig,Ellie Goulding,16,9
5a7NdkF09AfD0H607eiOkX,Ellie Goulding,16,9
4TZ2Ub8bZh4LTs06eANDXa,Ellie Goulding,16,9
2XcEaVhx9EDMcEB33D92o8,Ellie Goulding,16,9
2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,16,9
1VAVEYZlzBp7d8UlWJvaDD,Ellie Goulding,16,9
6Wytqpe4mfmyeT8s1xbczG,Ellie Goulding,16,9
6bKetqXF3g4UgaXQlAYdgz,Ellie Goulding,16,9
14OF4JQOIm4hb0GfG5nfyF,Ellie Goulding,16,9
27nVh4d0Mo5p5DqZ7kAjhT,Ellie Goulding,16,9
1M48JXhxlYFnE5Lk7Y2gWq,Ellie Goulding,16,9
3nwd2gUT7l10HDUAOKXrhs,Ellie Goulding,16,9
0PaemlGLiH2O6nAxRCzmee,Ellie Goulding,16,9
2DgmVBl7fNmZhuplDqo6hu,Ellie Goulding,16,9
1PzKBUHhyD035EQM9GNMfV,Ellie Goulding,16,9
0BJq75IdLPWnFWG0TLwoN2,Ellie Goulding,16,9
6XKS2RPVpBGvF7Qn7FffFx,Ellie Goulding,16,9
3zG8GtVDcRLUPNDeIvzY7i,Ellie Goulding,16,9
6xKUJ0HwdyEIeiuwM3sfQ1,Ellie Goulding,16,9
5aNjxmDikP3zGMHfO9dop5,Ellie Goulding,16,9
30dATYAcL8Gdbiahg4n8ir,Ellie Goulding,16,9
0cs3wJc2hHHGHw13ZTYf5j,Ellie Goulding,16,9
0tYtfBFJLVn2ITE66FbaLT,Ellie Goulding,16,9
41dA1g5HMbWO89XFj0Y6aR,Ellie Goulding,16,9
5vNCK8yq3luCijCdmqr7S4,Ellie Goulding,16,9
3Mpz9tU5tLEkYKDMUOi067,Ellie Goulding,16,9
0ptMGgI9vwlo95F6Vv6T2o,Ellie Goulding,16,9
0f8GDk3hYFkHkpecyUByZ7,Ellie Goulding,16,9
5Q2exnZkTvsIFzLiwEWtiO,Ellie Goulding,16,9
2UKDJROOiWCq67eoXIxlWb,Ellie Goulding,16,9
7sBXn81KPG6oUnlYobdUU3,Ellie Goulding,16,9
5nv6sAxXXp6DTPZ7y1wdL9,Ellie Goulding,16,9
4MagTPnkPiDuIa4P8GtW1b,Lauv,8,14
6mXdCcFnPKQznj4CmMRmHC,Lauv,8,14
2WdAV1VqmllcEznKlVOFxG,Lauv,8,14
1jXfVzMk8cSbvAXMML4Y4f,Lauv,8,14
7LpMG3AEaIJgs62HQhAa91,Lauv,8,14
1MaQMMOR80DNUWVBM7L9fz,Lauv,8,14
3rmqiQbzPDx7A8p88IRFKg,Lauv,8,14
0pSqYDTjY1Xt86usTQslAx,Lauv,8,14
6r3duEAfFTH83DuoywkG20,Lauv,8,14
7I5WT7DtpwSAhEeDLpZEfm,Lauv,8,14
2RNsweBBb1a6tAHXQtt2xH,Lauv,8,14
2WH4oy1SYppZrcdgKwSA0j,Lauv,8,14
5V5c0lAnvM2aqCDHWZFx0K,Lauv,8,14
3F7bhRhNpY4YKrwa4kGeUz,Lauv,8,14
3pTHZHX0MRE7xYeiTEWlaM,Lauv,8,14
1U85jCmEwSIlJdrMpNsDCU,Lauv,8,14
2IzUjVfO3UrAY73UjHHsGi,Lauv,8,14
6I6lwAR8HMDQwltRcRJOtg,Lauv,8,14
1oz3gEoNWHAS3pjwThdSJb,Lauv,8,14
21AziTMaZwcLflGMAj85o5,Lauv,8,14
0agBbN89WzrD9B2vPwQdNr,Lauv,8,14
0W6cB9dPUnsL5iKOpxuSAK,Lauv,8,14
1QmZBRns8OY4RjfkNiH2YT,Lauv,8,14
18ioFJkxW5B0hOXE0l2ddw,Lauv,8,14
77MrX98hyOXLSs3dIfmOYk,Lauv,8,14
0IPY0ENbqkDhHKxPK2s357,Lauv,8,14
6mipiX3H43Lz4vIJTG6cdO,Lauv,8,14
5mRFZlOAptPpimncCeBxoJ,Lauv,8,14
5EfNBzwOjAfF9qgsWr9XGP,Lauv,8,14
7D7oIpsm4trbxthAU7JMtB,Lauv,8,14
45UAiFGe5KssWUbi5s1AOY,Lauv,8,14
0leLID5Y6OqL4wkuT0JqlB,Lauv,8,14
6YQT5luUxB6JwQdd8e7jbf,Lauv,8,14
3aUD2nXnCYiGd9V1UhfyRz,Lauv,8,14
5aYEQLm02WlSlaOv5g6sZo,Lauv,8,14
6T7WudDzdcjkOpSeUmshzn,Lauv,8,14
0ie2asHHJ88g3wwH2hSziW,Lauv,8,14
63PiZyWQgrKKQxKdouicyw,Lauv,8,14
00Apys6jYrWA0Bse9Yon6O,Lauv,8,14
5zMv6hOpodogQ6kFS49Jux,Lauv,8,14
3X8L4DUPjLUE1cr8omydPT,Lauv,8,14
0r4l1Eco6JEbeexC8dEawI,Lauv,8,14
5ach9WprwlglJbtSasbqqB,Lauv,8,14
3pOSvuKA8pmBG7Ar9Y5OnK,Lauv,8,14
2HJu1bxkubHZEXC8r6snXY,Becky Hill,7,21
3VFaV7Mw0di4XFE84eHnrC,Becky Hill,7,21
2dWNKXTs5z7Iu1g0kYh4Xe,Becky Hill,7,21
602d2gJewoiF1FivuOMMwE,Becky Hill,7,21
4SBuL5T5CGhl3k9w7PLf8a,Becky Hill,7,21
3LcXzMeyG4jy8ERxtzHGgP,Becky Hill,7,21
3MLsgTj4GNyq6Nost2T5ya,Becky Hill,7,21
0d8qNWRwQafcOXAyw6FxiB,Becky Hill,7,21
2VpKBfkqAZr1iAwwg8AGDO,Becky Hill,7,21
3WB9r0SqS5ThjK49bDexXe,Becky Hill,7,21
1XCgS4fvY7GScfKXOHztJU,Becky Hill,7,21
0S9laeO22k8rgM1PqZtgAA,Becky Hill,7,21
5vOWdyk23iqRryEmbNCrCp,Becky Hill,7,21
7hWzCs92yu0fq5DCdNVlM5,Becky Hill,7,21
1VjvxoeHjF0DJhsmvLte8a,Becky Hill,7,21
5Bnm9QxfBKxc1sNvZanTBT,Becky Hill,7,21
7pO5CuNmPjoG2c27YWliB5,Becky Hill,7,21
54EL4HvZbEhG6pvrAGXGNQ,Becky Hill,7,21
3kHVz4Vq7ab4RN7WrcJLdp,Becky Hill,7,21
2aAksX61WFBUxWayOhEDJn,Becky Hill,7,21
72SLU59ZmI3zsWUkkiOi6Q,Becky Hill,7,21
5efJlOrNPfGoMg2Nb4uHVv,Becky Hill,7,21
0djt8pab0Si1xC7B2ddfF4,Becky Hill,7,21
6HHONxXw6BXNg2YSELJn1R,Becky Hill,7,21
20JIutZuci335Ooc0XuKiT,Becky Hill,7,21
0rX4zPMMpg8IhCKElJp8lp,Becky Hill,7,21
3eSULPJG8T7palEk21TpbC,Becky Hill,7,21
0pW0KB9TpDEQL2p3Ck20OQ,Becky Hill,7,21
0cJ19SMVX83SJnNfIjmX8c,Becky Hill,7,21
6WJaPzHfbfomchPuCNSjli,Becky Hill,7,21
5JqdCWMl6ZoMwVT6RW7n1x,Becky Hill,7,21
7ikgs7pToRtmUz8JaHIGDj,Becky Hill,7,21
3m9uxUtp0P8dF3U0Uny0uY,Becky Hill,7,21
5RgB1e7a1KHrXrfT3UuPCc,Becky Hill,7,21
2hJLCa0Yiyo86s6y1RhQVi,Becky Hill,7,21
4jKKALMDd6IQFf17nA8qy0,Becky Hill,7,21
16Xz7BRyFVAzXn9x0UtZJo,Becky Hill,7,21
1SySDyIJAX3XsI4UVc5hOZ,Becky Hill,7,21
7z7NUTBS73esdMiCtZ9pur,Becky Hill,7,21
4S6rRqfYzIJ4nL2bV8ktS9,Becky Hill,7,21
6Byurxf37f12kZEmvRw0Fc,Becky Hill,7,21
5PX1rLP6NDyNSdhLoHVE24,Becky Hill,7,21
2HYvYa9b8lASSBxgupn7H2,Becky Hill,7,21
3AKMkG0wCiRElPNzUfe2nn,Becky Hill,7,21
18AJRdgUoO9EYn11N7xzaT,Tove Lo,12,16
7cgu4JBW3hq1GwTM1ilkKQ,Tove Lo,12,16
5JCi3pyggvk4B0yd0BK3ow,Tove Lo,12,16
3Du9k9oZz7DJCMZviju2lD,Tove Lo,12,16
0GTPmh5G40joBg93vcSQNq,Tove Lo,12,16
4ga4WvRNhMsIL38pkBbnIN,Tove Lo,12,16
3tJ4y2Zqx6gM9xOAuFfsSF,Tove Lo,12,16
51DXwluqCo7bx4QAFuGoEm,Tove Lo,12,16
1TIiWomS4i0Ikaf9EKdcLn,Tove Lo,12,16
1VYlIU9IpVa4MHUqzKHyOb,Tove Lo,12,16
1Bsj770Tk7TNGMuvNCYWZp,Tove Lo,12,16
3CtAgFwiMPdKaX7caXldRV,Tove Lo,12,16
5qTSLCyc4KtL4H7aCL1RbY,Tove Lo,12,16
3bgaDjKLaicRMFD3Vmw3wv,Tove Lo,12,16
7owdogCJWuV3VFpluGIKgH,Tove Lo,12,16
2qoIbcyKPpe3BKifpAfh53,Tove Lo,12,16
6s7PleW93OfE3YnujL9yxw,Tove Lo,12,16
164QjgWOxnSZYHQghRKeC0,Tove Lo,12,16
6flhrkPIIqB0zU8j2T2yyc,Tove Lo,12,16
7bVOL6TlquQt5EAa639YtK,Tove Lo,12,16
0zFComc9VzjCKWm4PSbIJk,Tove Lo,12,16
4gZUsulDxBJUHRcyFKYKYf,Tove Lo,12,16
3G8v8bUaefnLn5BRWSSb1i,Tove Lo,12,16
34AmlZ6ytTuL6If0VKwzLU,Tove Lo,12,16
3PUIguYpwKFXmfGD6uU7Jl,Tove Lo,12,16
5i3pIDBLDc1tSCyVxxo151,Tove Lo,12,16
2FtyrwcRqA2JQEezLjPZ8r,Tove Lo,12,16
23XYCxsksYpy3Cno9xnG4g,Tove Lo,12,16
6IFwG4pnVPcpwX4kXFUbsV,Tove Lo,12,16
1AZoLkRwhHY5xSL9lGYrlc,Tove Lo,12,16
1kVPn4Wg6ZIIRSKmdyXMry,Tove Lo,12,16
1OTF5PuQF9CHvGgxXrOMwM,Tove Lo,12,16
28XsFrUuLEcq9BnGlOHTyJ,Tove Lo,12,16
44jX2MFYW9vDayWo94q6TA,Tove Lo,12,16
4Cgedth1L3nBdVLU5Z42m1,Tove Lo,12,16
6y4FCr8X7TKOLmmb6pk6PA,Tove Lo,12,16
73kadnv7SduzhApfRUv5C0,Tove Lo,12,16
3O6l5P4tTtHl3jN1vtrNlo,Tove Lo,12,16
3zK3kzz1U8KEa8v9Kj8hu8,Tove Lo,12,16
6n2geOyYHOGZtpITVmrWoo,Tove Lo,12,16
3GI2JX4D1UCPRZlq7DAfTx,Tove Lo,12,16
6AZl84TvY6zvp1wqoyTVvV,Tove Lo,12,16
3DSIQ2SCR25VwYqkpImpmb,Tove Lo,12,16
7H6TvLL3dyoY2XtrUKp3wK,Tove Lo,12,16
45CiDBvF0HNtAHXQFfnSzD,Tove Lo,12,16
1xaI8BC30DDf9RDQSWyonb,Tove Lo,12,16
4Nnx7d1MHiNi367p0BJsUv,Tove Lo,12,16
